-0.0206,-0.0029,0.9998,0.0,0.0,0.0,0.013
-0.0206,0.0024,0.9998,0.0,0.0,0.0,0.0133
-0.0311,0.0012,0.9995,0.0,0.0,0.0,0.013
-0.02,0.0046,0.9998,0.0,0.0,0.0,0.013
-0.067,0.0036,0.9977,1.0,0.0,0.0,0.013
-0.1053,0.0113,0.9944,0.0,0.0,4.0,0.013
0.0283,-0.0356,0.999,0.0,0.0,12.0,0.013
0.0096,0.0178,0.9998,0.0,0.0,12.0,0.0133
0.0068,0.0124,0.9999,0.0,0.0,10.0,0.013
-0.03,0.0063,0.9995,0.0,0.0,7.0,0.013
-0.0378,0.03,0.9988,0.0,0.0,2.0,0.013
-0.0274,0.0052,0.9996,-1.0,0.0,0.0,0.013
-0.019,0.0188,0.9996,0.0,0.0,0.0,0.0133
-0.0206,0.0036,0.9998,0.0,0.0,0.0,0.013
-0.0386,0.0087,0.9992,0.0,-1.0,0.0,0.013
-0.0317,-0.0005,0.9995,-1.0,-1.0,1.0,0.0133
-0.0237,-0.0115,0.9997,-1.0,-1.0,1.0,0.0138
-0.0451,-0.0039,0.999,0.0,-1.0,0.0,0.0138
-0.027,0.0092,0.9996,0.0,-1.0,0.0,0.0135
-0.0151,-0.0048,0.9999,0.0,-1.0,0.0,0.0133
-0.0336,-0.011,0.9994,0.0,-1.0,-1.0,0.0135
-0.0387,-0.0042,0.9992,0.0,0.0,-4.0,0.0138
0.0051,0.0076,1.0,0.0,0.0,-4.0,0.0135
-0.0215,0.0064,0.9997,-1.0,0.0,-5.0,0.013
-0.0832,-0.049,0.9953,-4.0,-3.0,-11.0,0.0135
-0.0483,-0.0478,0.9977,-1.0,-5.0,-16.0,0.0143
-0.1121,-0.0182,0.9935,8.0,-23.0,-20.0,0.0143
-0.037,0.1117,0.9931,2.0,-35.0,-17.0,0.0143
-0.0741,0.0857,0.9936,2.0,-45.0,-5.0,0.014
-0.0539,0.0379,0.9978,0.0,-56.0,-6.0,0.0138
-0.0198,0.0487,0.9986,-2.0,-58.0,-4.0,0.0138
0.0039,-0.0149,0.9999,-6.0,-58.0,-10.0,0.014
0.0079,-0.0527,0.9986,-10.0,-61.0,-18.0,0.0143
0.0372,-0.052,0.998,-21.0,-61.0,-23.0,0.0146
0.0166,0.0053,0.9998,-34.0,-63.0,-28.0,0.0146
0.0041,0.0537,0.9986,-28.0,-73.0,-28.0,0.0143
0.0327,0.0004,0.9995,-18.0,-84.0,-28.0,0.0143
0.0829,-0.0036,0.9966,-22.0,-93.0,-28.0,0.0143
0.0804,-0.0159,0.9966,-29.0,-99.0,-28.0,0.0146
0.1215,-0.0532,0.9912,-36.0,-104.0,-24.0,0.0146
0.1162,-0.0733,0.9905,-55.0,-111.0,-17.0,0.0148
0.1348,-0.0839,0.9873,-86.0,-118.0,-17.0,0.0148
0.1066,0.0194,0.9941,-85.0,-124.0,-30.0,0.0148
0.2876,-0.0076,0.9577,-39.0,-121.0,-45.0,0.0146
0.1792,-0.0655,0.9816,-3.0,-129.0,-59.0,0.0148
0.2923,-0.112,0.9497,23.0,-145.0,-61.0,0.0146
0.2957,-0.1177,0.948,29.0,-154.0,-57.0,0.0146
0.3434,-0.1012,0.9337,10.0,-161.0,-45.0,0.0146
0.4463,-0.1006,0.8892,-20.0,-159.0,-31.0,0.0146
0.4647,-0.0792,0.8819,-53.0,-155.0,-23.0,0.0148
0.4722,-0.0639,0.8792,-59.0,-154.0,-23.0,0.0148
0.6197,-0.0923,0.7794,-51.0,-153.0,-23.0,0.0148
0.644,-0.0287,0.7645,-41.0,-154.0,-34.0,0.0148
0.6494,-0.0637,0.7578,-20.0,-149.0,-47.0,0.0148
0.5849,-0.1643,0.7943,-5.0,-150.0,-64.0,0.0148
0.6075,-0.0795,0.7903,-1.0,-158.0,-67.0,0.0146
0.6261,-0.1319,0.7685,17.0,-167.0,-68.0,0.0146
0.7654,-0.0982,0.636,40.0,-168.0,-69.0,0.0146
0.8571,0.0336,0.5141,36.0,-163.0,-52.0,0.0146
0.8585,0.1324,0.4954,17.0,-159.0,-35.0,0.0143
0.876,0.12,0.467,-3.0,-148.0,-21.0,0.0143
0.9097,0.0692,0.4096,-24.0,-144.0,-20.0,0.0143
0.9442,0.0836,0.3187,-36.0,-136.0,-25.0,0.0146
0.954,0.0325,0.2979,-34.0,-117.0,-27.0,0.0146
0.9537,0.0291,0.2993,-30.0,-104.0,-20.0,0.0146
0.9567,-0.0373,0.2886,-28.0,-93.0,0.0,0.0146
0.9391,-0.0395,0.3415,-25.0,-90.0,21.0,0.014
0.9214,0.0093,0.3886,-32.0,-96.0,32.0,0.0143
0.898,-0.0656,0.4351,-39.0,-108.0,34.0,0.014
0.9238,-0.1411,0.3559,-20.0,-123.0,22.0,0.0146
0.9337,-0.2075,0.2918,11.0,-151.0,10.0,0.0146
0.9575,-0.1123,0.2658,13.0,-155.0,10.0,0.0143
0.9934,-0.0249,0.1117,11.0,-149.0,-1.0,0.0143
0.9993,0.0317,0.0172,18.0,-137.0,-14.0,0.0143
1.0,-0.0068,-0.0059,25.0,-121.0,-12.0,0.0143
0.9982,-0.0593,0.0131,27.0,-106.0,-9.0,0.0148
0.9979,-0.0606,0.0244,31.0,-90.0,-7.0,0.0143
0.9967,-0.0566,-0.0583,42.0,-83.0,-1.0,0.014
0.9988,-0.0499,-0.0005,58.0,-73.0,-7.0,0.0143
0.9883,-0.1497,0.0278,80.0,-73.0,-21.0,0.0143
0.9961,-0.0414,0.0778,77.0,-73.0,-35.0,0.0143
0.9981,-0.0585,-0.0214,57.0,-59.0,-44.0,0.0143
0.9903,-0.073,-0.118,59.0,-42.0,-52.0,0.0146
0.9921,-0.0469,-0.1162,59.0,-24.0,-50.0,0.0146
0.9874,-0.0136,-0.1579,58.0,-14.0,-42.0,0.0146
0.9813,0.0241,-0.191,62.0,-11.0,-34.0,0.0146
0.9856,0.0295,-0.1666,69.0,-24.0,-31.0,0.0143
0.991,-0.0329,-0.1298,85.0,-55.0,-37.0,0.0143
0.9999,0.0129,-0.0066,91.0,-64.0,-37.0,0.0146
0.9959,0.0267,-0.0865,78.0,-23.0,-34.0,0.0143
0.9955,0.0851,-0.0424,69.0,-11.0,-33.0,0.0143
0.9635,0.2275,-0.1411,40.0,-2.0,-67.0,0.0143
0.9695,0.1514,-0.1927,54.0,11.0,-96.0,0.014
0.9917,0.1182,-0.0508,65.0,13.0,-96.0,0.014
0.9918,0.113,-0.0603,64.0,8.0,-83.0,0.014
0.9761,0.0455,-0.2127,61.0,18.0,-81.0,0.0138
0.9465,0.1564,-0.2824,62.0,44.0,-88.0,0.014
0.9419,0.1249,-0.3117,80.0,67.0,-109.0,0.014
0.9386,0.257,-0.23,93.0,86.0,-127.0,0.0143
0.9313,0.3516,-0.0954,81.0,101.0,-135.0,0.0143
0.9198,0.3758,-0.1129,69.0,117.0,-140.0,0.0146
0.9233,0.3691,-0.1064,56.0,136.0,-145.0,0.0146
0.9391,0.3132,-0.1414,46.0,163.0,-144.0,0.0146
0.9351,0.3167,-0.1587,35.0,202.0,-135.0,0.0146
0.9222,0.3808,-0.0671,41.0,240.0,-128.0,0.0146
0.8983,0.4331,0.0737,62.0,250.0,-119.0,0.0146
0.8129,0.5458,0.2032,93.0,250.0,-101.0,0.0143
0.7918,0.5533,0.2586,123.0,247.0,-77.0,0.0143
0.6906,0.7222,0.0399,156.0,213.0,-80.0,0.0143
0.5962,0.7351,0.3228,181.0,123.0,-147.0,0.0143
0.8401,0.5192,0.157,147.0,139.0,-166.0,0.0146
0.7625,0.6264,0.162,122.0,150.0,-171.0,0.0146
0.5979,0.7174,0.3575,81.0,161.0,-178.0,0.0146
0.5349,0.7413,0.4055,41.0,166.0,-174.0,0.0143
0.51,0.764,0.3952,20.0,161.0,-164.0,0.0143
0.5065,0.7711,0.3859,20.0,155.0,-149.0,0.0143
0.479,0.7729,0.4162,21.0,153.0,-140.0,0.0143
0.4592,0.8077,0.3697,6.0,154.0,-137.0,0.0143
0.5748,0.7666,0.2861,-27.0,173.0,-156.0,0.014
0.2837,0.8943,0.346,-64.0,199.0,-171.0,0.0146
0.2394,0.8796,0.4111,-94.0,217.0,-170.0,0.0146
0.1194,0.7923,0.5983,-141.0,219.0,-168.0,0.0146
0.0741,0.7447,0.6633,-204.0,211.0,-167.0,0.0148
0.0124,0.7804,0.6252,-250.0,199.0,-161.0,0.0148
0.0159,0.7472,0.6644,-250.0,185.0,-131.0,0.0148
-0.0404,0.7774,0.6277,-250.0,196.0,-147.0,0.0148
-0.0423,0.7074,0.7055,-250.0,174.0,-124.0,0.0151
0.0072,0.5881,0.8087,-234.0,158.0,-101.0,0.0151
-0.0239,0.5919,0.8057,-231.0,147.0,-75.0,0.0148
-0.39,0.4391,0.8094,-229.0,136.0,-81.0,0.0148
-0.234,0.474,0.8489,-214.0,115.0,-83.0,0.0148
-0.2205,0.4199,0.8804,-203.0,93.0,-78.0,0.0148
-0.2496,0.4624,0.8508,-205.0,69.0,-75.0,0.0146
-0.4182,0.2139,0.8828,-209.0,49.0,-82.0,0.0146
-0.5414,-0.0914,0.8358,-249.0,51.0,-114.0,0.0146
-0.2747,0.0997,0.9564,-250.0,22.0,-135.0,0.0151
-0.1939,0.1216,0.9735,-250.0,20.0,-128.0,0.0148
-0.305,0.1342,0.9429,-250.0,19.0,-126.0,0.0148
-0.2242,0.0948,0.9699,-250.0,11.0,-142.0,0.0148
-0.2427,0.0688,0.9676,-250.0,2.0,-150.0,0.0148
-0.392,-0.0315,0.9194,-250.0,0.0,-151.0,0.0146
-0.4159,-0.2241,0.8814,-250.0,-12.0,-149.0,0.0148
-0.4118,-0.4385,0.7989,-250.0,-31.0,-156.0,0.0153
-0.3952,-0.3721,0.8399,-250.0,-47.0,-165.0,0.0153
-0.3116,-0.5186,0.7962,-250.0,-55.0,-163.0,0.0153
-0.3251,-0.5988,0.732,-250.0,-60.0,-158.0,0.0153
-0.1157,-0.6277,0.7698,-250.0,-87.0,-153.0,0.0153
-0.1751,-0.9666,0.1874,-250.0,-94.0,-149.0,0.0153
-0.1096,-0.9871,-0.1163,-250.0,-82.0,-143.0,0.0153
-0.0632,-0.9291,-0.3644,-204.0,-43.0,-135.0,0.0156
0.003,-0.9683,-0.2499,-77.0,-24.0,-128.0,0.0156
-0.0726,-0.9854,-0.1538,3.0,-22.0,-150.0,0.0151
-0.0906,-0.9877,0.1271,27.0,-11.0,-146.0,0.0148
0.0595,-0.9898,-0.1296,10.0,26.0,-126.0,0.0148
0.1756,-0.9845,0.0036,20.0,32.0,-117.0,0.0146
0.4751,-0.7586,0.4458,13.0,48.0,-98.0,0.0143
-0.1075,-0.3152,0.9429,-191.0,66.0,-53.0,0.014
0.1719,-0.5856,0.7922,-250.0,33.0,-68.0,0.0148
0.2876,-0.9445,0.159,-250.0,23.0,-74.0,0.0146
0.3096,-0.9241,-0.2239,-250.0,30.0,-71.0,0.0146
0.3144,-0.8757,-0.3665,-161.0,45.0,-40.0,0.0148
0.3655,-0.848,-0.3838,-71.0,77.0,-9.0,0.0148
0.0475,-0.8616,0.5054,-106.0,70.0,-9.0,0.0143
0.3775,-0.877,0.2972,-228.0,54.0,-29.0,0.0143
0.2602,-0.9645,-0.046,-250.0,53.0,-17.0,0.0146
0.3222,-0.9235,-0.2083,-250.0,50.0,4.0,0.0148
0.377,-0.9135,-0.1527,-250.0,33.0,34.0,0.0143
0.2999,-0.889,-0.3461,-242.0,33.0,40.0,0.0146
0.2834,-0.8347,-0.4722,-219.0,33.0,45.0,0.0146
0.2798,-0.8354,-0.4731,-195.0,35.0,40.0,0.0146
0.3313,-0.8256,-0.4567,-185.0,23.0,43.0,0.0146
0.2666,-0.8137,-0.5165,-194.0,2.0,62.0,0.0146
0.2494,-0.7616,-0.5982,-213.0,-10.0,81.0,0.0143
0.2504,-0.6866,-0.6826,-247.0,-17.0,95.0,0.0148
0.238,-0.6807,-0.6928,-250.0,-20.0,94.0,0.0148
0.1633,-0.5519,-0.8178,-250.0,-8.0,84.0,0.0148
0.1318,-0.5159,-0.8464,-219.0,7.0,73.0,0.0146
0.1319,-0.4686,-0.8735,-178.0,-9.0,85.0,0.0143
0.0941,-0.5174,-0.8505,-152.0,-32.0,111.0,0.0146
0.0877,-0.4859,-0.8696,-126.0,-36.0,124.0,0.0151
0.0118,-0.4535,-0.8912,-86.0,-28.0,116.0,0.0151
0.0924,-0.3541,-0.9306,-57.0,-11.0,93.0,0.0148
0.0833,-0.3948,-0.915,-26.0,-8.0,94.0,0.0146
0.129,-0.3975,-0.9085,-3.0,-35.0,117.0,0.0143
0.0693,-0.5121,-0.8561,28.0,-65.0,136.0,0.0146
0.073,-0.4887,-0.8694,76.0,-85.0,145.0,0.0146
0.0878,-0.3848,-0.9188,138.0,-91.0,152.0,0.0146
0.0881,-0.3896,-0.9168,188.0,-94.0,167.0,0.0148
-0.1455,-0.34,-0.9291,203.0,-98.0,187.0,0.0148
-0.2508,-0.4397,-0.8624,198.0,-84.0,195.0,0.0151
-0.063,-0.499,-0.8643,215.0,-57.0,208.0,0.0151
-0.2351,-0.673,-0.7013,230.0,-67.0,228.0,0.0151
-0.3186,-0.6183,-0.7185,220.0,-91.0,250.0,0.0151
-0.3925,-0.7533,-0.5277,205.0,-104.0,250.0,0.0151
-0.4885,-0.7298,-0.4783,190.0,-116.0,250.0,0.0153
-0.6546,-0.3849,-0.6506,216.0,-105.0,250.0,0.0153
-0.4769,-0.3587,-0.8024,235.0,-66.0,250.0,0.0153
-0.6667,-0.3146,-0.6757,233.0,-30.0,250.0,0.0151
-0.7649,-0.3414,-0.5463,209.0,6.0,250.0,0.0151
-0.8901,-0.3421,-0.3013,181.0,27.0,250.0,0.0146
-0.921,-0.3718,-0.1163,153.0,29.0,250.0,0.0148
-0.8952,-0.4442,-0.0362,124.0,32.0,250.0,0.0148
-0.9477,-0.3073,0.0859,75.0,-2.0,250.0,0.0148
-0.9662,-0.2305,-0.1158,52.0,-16.0,240.0,0.0143
-0.9118,-0.1219,-0.392,72.0,-11.0,230.0,0.0148
-0.7692,-0.569,-0.2907,179.0,59.0,232.0,0.0148
-0.9882,-0.0595,-0.1408,197.0,40.0,230.0,0.0148
-0.9979,-0.0264,-0.0594,184.0,24.0,225.0,0.0148
-0.9871,-0.0805,-0.1384,162.0,18.0,203.0,0.0148
-0.9778,-0.0598,-0.2008,144.0,0.0,161.0,0.0148
-0.9808,0.011,-0.1945,132.0,-14.0,136.0,0.0146
-0.9718,-0.0593,-0.2284,105.0,-31.0,97.0,0.0148
-0.839,0.1643,-0.5187,160.0,-55.0,65.0,0.0148
-0.8263,0.1144,-0.5515,250.0,-73.0,101.0,0.0146
-0.9765,0.1655,0.1383,250.0,-64.0,131.0,0.0148
-0.9219,-0.1458,-0.3591,250.0,-63.0,152.0,0.0146
-0.7908,-0.0044,-0.6121,250.0,-65.0,144.0,0.0151
-0.6771,0.0509,-0.7341,250.0,-43.0,115.0,0.0151
-0.6607,0.2669,-0.7016,250.0,0.0,110.0,0.0148
-0.6761,0.6534,0.3404,217.0,47.0,136.0,0.0143
-0.8796,0.4595,-0.1235,146.0,39.0,148.0,0.0143
-0.9196,0.2706,-0.2848,118.0,50.0,126.0,0.0146
-0.92,0.1424,-0.3651,118.0,66.0,90.0,0.0146
-0.8984,0.1064,-0.4261,137.0,77.0,67.0,0.0143
-0.963,-0.0323,-0.2674,170.0,91.0,33.0,0.0143
-0.8148,0.4512,-0.364,201.0,83.0,26.0,0.0146
-0.7863,0.3324,-0.5207,237.0,64.0,40.0,0.0143
-0.7792,0.3388,-0.5273,250.0,43.0,39.0,0.0143
-0.8357,0.3002,-0.4598,250.0,7.0,33.0,0.0143
-0.8455,0.3737,0.3813,159.0,-13.0,45.0,0.014
-0.9718,0.0951,-0.2157,86.0,-34.0,52.0,0.0143
-0.8905,0.0262,-0.4543,41.0,-44.0,54.0,0.0143
-0.8799,0.1302,-0.4569,6.0,-43.0,47.0,0.0143
-0.891,0.2326,-0.3899,-9.0,-67.0,49.0,0.014
-0.8609,0.2473,-0.4446,-22.0,-97.0,51.0,0.0143
-0.7793,0.2123,-0.5896,-31.0,-110.0,45.0,0.0146
-0.8495,0.1733,-0.4983,-55.0,-83.0,53.0,0.0148
-0.8552,0.292,-0.4282,-38.0,-66.0,75.0,0.0146
-0.8379,0.3248,-0.4387,9.0,-64.0,96.0,0.0146
-0.8517,0.2779,-0.4443,46.0,-60.0,94.0,0.014
-0.8698,0.2855,-0.4025,65.0,-56.0,83.0,0.0143
-0.8374,0.3207,-0.4427,66.0,-47.0,78.0,0.0143
-0.8153,0.2968,-0.4971,74.0,-38.0,84.0,0.0143
-0.8517,0.4764,-0.2182,83.0,-43.0,101.0,0.0143
-0.8539,0.512,-0.094,75.0,-52.0,126.0,0.0146
-0.8043,0.4521,-0.3855,95.0,-71.0,134.0,0.0146
-0.7612,0.6057,-0.2318,127.0,-81.0,101.0,0.0146
-0.7709,0.5586,-0.3061,118.0,-82.0,100.0,0.0148
-0.7366,0.5968,-0.3183,114.0,-86.0,123.0,0.0148
-0.7666,0.5882,-0.2578,104.0,-84.0,150.0,0.0148
-0.8077,0.5676,-0.1594,97.0,-85.0,175.0,0.0148
-0.8502,0.5032,-0.1547,94.0,-79.0,191.0,0.0146
-0.8634,0.4061,-0.2993,104.0,-74.0,198.0,0.0146
-0.8035,0.568,-0.1784,120.0,-62.0,196.0,0.0148
-0.7509,0.6281,-0.2043,106.0,-62.0,200.0,0.0148
-0.7128,0.6578,-0.2432,80.0,-70.0,201.0,0.0148
-0.6765,0.6897,-0.258,76.0,-88.0,199.0,0.0146
-0.6649,0.7271,-0.1707,72.0,-107.0,203.0,0.0146
-0.6816,0.7145,-0.1579,64.0,-119.0,203.0,0.0148
-0.6499,0.7375,-0.1836,65.0,-116.0,192.0,0.0148
-0.6023,0.7408,-0.2973,85.0,-107.0,182.0,0.0148
-0.5094,0.7759,-0.3721,121.0,-86.0,179.0,0.0148
-0.4293,0.8044,-0.4107,161.0,-60.0,178.0,0.0148
-0.3857,0.7721,-0.505,195.0,-31.0,176.0,0.0148
-0.4093,0.7596,-0.5054,233.0,-8.0,172.0,0.0148
-0.3735,0.7852,-0.4939,250.0,3.0,172.0,0.0146
-0.311,0.8548,-0.4154,250.0,16.0,173.0,0.0143
-0.2949,0.8583,-0.42,250.0,19.0,184.0,0.0146
-0.2661,0.8243,-0.4997,250.0,18.0,182.0,0.0146
-0.2341,0.7477,-0.6214,250.0,22.0,168.0,0.0146
-0.2497,0.7156,-0.6523,250.0,23.0,145.0,0.0146
-0.1139,0.7291,-0.6749,250.0,20.0,130.0,0.0146
-0.1233,0.7416,-0.6594,240.0,11.0,127.0,0.0146
-0.0784,0.7327,-0.6761,199.0,0.0,134.0,0.0146
-0.0325,0.7008,-0.7126,157.0,-3.0,133.0,0.0143
-0.1261,0.6079,-0.7839,130.0,-6.0,114.0,0.0146
-0.089,0.5777,-0.8114,120.0,-11.0,86.0,0.0146
-0.0091,0.5292,-0.8485,114.0,-4.0,67.0,0.0146
0.0384,0.4315,-0.9013,119.0,12.0,63.0,0.0143
-0.0146,0.4444,-0.8957,135.0,32.0,76.0,0.014
-0.0726,0.354,-0.9324,166.0,41.0,90.0,0.0143
-0.0242,0.4744,-0.88,183.0,45.0,113.0,0.0143
-0.0534,0.4398,-0.8965,183.0,39.0,112.0,0.0146
-0.0119,0.3146,-0.9491,159.0,32.0,83.0,0.0146
0.0331,0.2474,-0.9684,127.0,24.0,49.0,0.0143
0.1131,0.267,-0.957,86.0,18.0,30.0,0.014
0.0513,0.2651,-0.9629,53.0,11.0,25.0,0.0138
0.0498,0.1617,-0.9856,45.0,4.0,30.0,0.0138
0.0562,0.1135,-0.9919,55.0,4.0,34.0,0.0135
0.0617,0.0549,-0.9966,68.0,5.0,33.0,0.0135
0.0808,0.0963,-0.9921,77.0,4.0,21.0,0.0135
0.0717,0.0798,-0.9942,77.0,0.0,1.0,0.0135
0.1047,0.0771,-0.9915,63.0,-7.0,-17.0,0.0133
0.0822,0.0462,-0.9955,32.0,-16.0,-28.0,0.014
0.0341,0.041,-0.9986,-9.0,-31.0,-35.0,0.0143
0.0338,0.1353,-0.9902,-67.0,-49.0,-34.0,0.0143
-0.0075,-0.0035,-1.0,-127.0,-71.0,-45.0,0.0146
0.0652,0.2388,-0.9689,-181.0,-88.0,-50.0,0.0153
0.114,0.4392,-0.8911,-224.0,-88.0,-43.0,0.0148
0.0725,0.3853,-0.92,-250.0,-77.0,-38.0,0.0148
0.0252,0.3675,-0.9297,-250.0,-64.0,-39.0,0.0148
-0.0624,0.4291,-0.9011,-250.0,-58.0,-36.0,0.0148
-0.1184,0.5112,-0.8513,-250.0,-64.0,-34.0,0.0151
-0.0262,0.7295,-0.6835,-250.0,-75.0,-29.0,0.0151
-0.0596,0.845,-0.5314,-250.0,-92.0,-24.0,0.0151
-0.028,0.8562,-0.5159,-250.0,-107.0,-12.0,0.0151
-0.2995,0.7623,-0.5737,-250.0,-110.0,14.0,0.0153
-0.195,0.9009,-0.3877,-250.0,-119.0,28.0,0.0151
-0.3021,0.885,-0.3542,-250.0,-138.0,34.0,0.0151
-0.2719,0.9059,-0.3247,-250.0,-149.0,32.0,0.0151
-0.1717,0.9439,-0.2819,-250.0,-152.0,25.0,0.0151
-0.1196,0.9675,-0.2228,-250.0,-146.0,6.0,0.0151
-0.1184,0.9927,0.0247,-250.0,-148.0,-3.0,0.0148
-0.0513,0.9828,0.1777,-250.0,-175.0,16.0,0.0148
-0.119,0.9304,0.3467,-250.0,-186.0,38.0,0.0148
-0.0495,0.8557,0.5152,-250.0,-194.0,48.0,0.0148
-0.1979,0.8038,0.5611,-250.0,-151.0,25.0,0.0148
0.0657,0.5842,0.8089,-250.0,-131.0,29.0,0.0148
0.0294,0.4194,0.9073,-250.0,-101.0,38.0,0.0146
0.0715,0.3129,0.9471,-203.0,-90.0,39.0,0.0146
0.1297,0.4551,0.881,-172.0,-88.0,37.0,0.0143
-0.0244,0.3961,0.9179,-222.0,-92.0,32.0,0.0143
-0.0546,0.3702,0.9274,-250.0,-129.0,8.0,0.0146
0.0172,0.3513,0.9361,-250.0,-169.0,-11.0,0.0146
-0.2462,0.1179,0.962,-250.0,-228.0,-5.0,0.0148
0.0483,0.279,0.9591,-250.0,-250.0,-23.0,0.0148
-0.0145,0.2336,0.9722,-250.0,-250.0,-42.0,0.0148
0.2857,0.2847,0.9151,-250.0,-250.0,-53.0,0.0151
0.6264,0.2005,0.7533,-250.0,-250.0,-42.0,0.0148
0.6839,0.2372,0.69,-250.0,-250.0,-44.0,0.0148
0.7414,-0.5662,-0.3602,-250.0,-164.0,5.0,0.0148
0.4884,-0.4826,-0.727,-244.0,-71.0,42.0,0.0148
0.3405,-0.8486,-0.4048,19.0,49.0,47.0,0.0148
0.5977,-0.7804,-0.1836,148.0,76.0,38.0,0.014
0.5267,-0.5391,0.6572,156.0,75.0,47.0,0.0143
0.3171,-0.5657,0.7612,63.0,47.0,30.0,0.014
0.312,-0.5637,0.7648,-38.0,6.0,0.0,0.0138
0.5422,-0.8094,0.2256,-81.0,13.0,-5.0,0.0135
0.4527,-0.8896,0.0607,-72.0,15.0,-12.0,0.014
0.5859,-0.7959,-0.1523,-14.0,26.0,-15.0,0.0143
-0.0628,-0.1525,0.9863,-1.0,-40.0,-5.0,0.0146
0.3464,-0.4473,0.8246,-173.0,-39.0,-23.0,0.0143
0.4158,-0.8837,0.215,-246.0,-34.0,-35.0,0.0148
0.3793,-0.8919,0.2463,-240.0,19.0,-17.0,0.0148
0.5384,-0.8234,0.1792,-238.0,14.0,-27.0,0.0146
0.4115,-0.8782,0.2439,-212.0,18.0,-46.0,0.0146
0.532,-0.8422,0.0871,-165.0,26.0,-60.0,0.0146
0.5387,-0.842,0.0311,-103.0,33.0,-65.0,0.0146
0.5257,-0.8504,0.0212,-28.0,51.0,-70.0,0.0146
0.5134,-0.8548,0.0752,14.0,56.0,-80.0,0.0143
0.5877,-0.7848,0.1965,42.0,38.0,-81.0,0.014
0.5749,-0.787,0.224,60.0,8.0,-76.0,0.014
0.54,-0.8181,0.1977,61.0,-9.0,-76.0,0.0138
0.6123,-0.7606,0.2158,54.0,-18.0,-72.0,0.014
0.6193,-0.757,0.2083,30.0,-25.0,-69.0,0.0143
0.6527,-0.7346,0.1853,33.0,-25.0,-54.0,0.0143
0.6435,-0.7309,0.2274,39.0,-31.0,-51.0,0.0143
0.6921,-0.6444,0.3251,31.0,-49.0,-51.0,0.0143
0.6377,-0.7224,0.2675,9.0,-68.0,-54.0,0.0143
0.6126,-0.7541,0.2369,-17.0,-70.0,-72.0,0.014
0.7164,-0.6412,0.275,-35.0,-68.0,-72.0,0.0146
0.6565,-0.7399,0.1469,-37.0,-65.0,-64.0,0.0146
0.6805,-0.7115,0.1755,-30.0,-63.0,-69.0,0.0146
0.7156,-0.636,0.2887,-22.0,-75.0,-78.0,0.0146
0.782,-0.4924,0.3821,-18.0,-99.0,-75.0,0.0146
0.7753,-0.5529,0.3052,-17.0,-119.0,-75.0,0.0146
0.7253,-0.6883,-0.014,-26.0,-120.0,-79.0,0.0148
